ObservationDate,Confirmed
03/12/2020,11.0
03/12/2020,10.0
03/12/2020,10.0
03/12/2020,10.0
03/12/2020,10.0
03/12/2020,10.0
03/12/2020,9.0
03/12/2020,9.0
03/12/2020,9.0
03/12/2020,9.0
03/12/2020,9.0
03/12/2020,9.0
03/12/2020,8.0
03/12/2020,8.0
03/12/2020,8.0
03/12/2020,12.0
03/12/2020,7.0
03/12/2020,7.0
03/12/2020,7.0
03/12/2020,6.0
03/12/2020,6.0
03/12/2020,6.0
03/12/2020,6.0
03/12/2020,6.0
03/12/2020,5.0
03/12/2020,5.0
03/12/2020,5.0
03/12/2020,5.0
03/12/2020,5.0
03/12/2020,5.0
03/12/2020,5.0
03/12/2020,5.0
03/12/2020,5.0
03/12/2020,4.0
03/12/2020,4.0
03/12/2020,3.0
03/12/2020,3.0
03/12/2020,3.0
03/12/2020,3.0
03/12/2020,3.0
03/12/2020,3.0
03/12/2020,3.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,2.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,1.0
03/12/2020,0.0
03/12/2020,0.0
03/12/2020,0.0
03/12/2020,0.0
03/12/2020,0.0
03/12/2020,0.0
03/12/2020,0.0
03/12/2020,0.0
03/13/2020,67786.0
03/13/2020,1356.0
03/13/2020,1273.0
03/13/2020,1215.0
03/13/2020,1018.0
03/13/2020,990.0
03/13/2020,935.0
03/13/2020,760.0
03/13/2020,631.0
03/13/2020,576.0
03/13/2020,539.0
03/13/2020,482.0
03/13/2020,436.0
03/13/2020,346.0
03/13/2020,318.0
03/13/2020,296.0
03/13/2020,252.0
03/13/2020,245.0
03/13/2020,174.0
03/13/2020,168.0
03/13/2020,146.0
03/13/2020,136.0
03/13/2020,134.0
03/13/2020,133.0
03/13/2020,127.0
03/13/2020,125.0
03/13/2020,76.0
03/13/2020,75.0
03/13/2020,75.0
03/13/2020,93.0
03/13/2020,18.0
03/13/2020,10.0
03/13/2020,1.0
03/13/2020,27.0
03/13/2020,5.0
03/13/2020,32.0
03/13/2020,2.0
03/13/2020,33.0
03/13/2020,64.0
03/13/2020,92.0
03/13/2020,36.0
03/13/2020,35.0
03/13/2020,16.0
03/13/2020,2.0
03/13/2020,64.0
03/13/2020,1.0
03/13/2020,6.0
03/13/2020,85.0
03/13/2020,75.0
03/13/2020,5.0
03/13/2020,80.0
03/13/2020,74.0
03/13/2020,1.0
03/13/2020,3675.0
03/13/2020,2.0
03/13/2020,2.0
03/13/2020,46.0
03/13/2020,26.0
03/13/2020,5.0
03/13/2020,19.0
03/13/2020,696.0
03/13/2020,1.0
03/13/2020,17660.0
03/13/2020,101.0
03/13/2020,77.0
03/13/2020,0.0
03/13/2020,3.0
03/13/2020,504.0
03/13/2020,1139.0
03/13/2020,90.0
03/13/2020,25.0
03/13/2020,3.0
03/13/2020,80.0
03/13/2020,14.0
03/13/2020,151.0
03/13/2020,190.0
03/13/2020,814.0
03/13/2020,28.0
03/13/2020,996.0
03/13/2020,3661.0
03/13/2020,5.0
03/13/2020,189.0
03/13/2020,134.0
03/13/2020,17.0
03/13/2020,79.0
03/13/2020,801.0
03/13/2020,798.0
03/13/2020,804.0
03/13/2020,4.0
03/13/2020,17.0
03/13/2020,2.0
03/13/2020,4.0
03/13/2020,5.0
03/13/2020,27.0
03/13/2020,15.0
03/13/2020,8.0
03/13/2020,4.0
03/13/2020,11364.0
03/13/2020,147.0
03/13/2020,3.0
03/13/2020,14.0
03/13/2020,1.0
03/13/2020,701.0
03/13/2020,141.0
03/13/2020,320.0
03/13/2020,200.0
03/13/2020,1.0
03/13/2020,5.0
03/13/2020,80.0
03/13/2020,3.0
03/13/2020,4.0
03/13/2020,2.0
03/13/2020,69.0
03/13/2020,7979.0
03/13/2020,17.0
03/13/2020,10.0
03/13/2020,1.0
03/13/2020,0.0
03/13/2020,112.0
03/13/2020,1.0
03/13/2020,1.0
03/13/2020,1.0
03/13/2020,559.0
03/13/2020,45.0
03/13/2020,82.0
03/13/2020,7.0
03/13/2020,2.0
03/13/2020,2.0
03/13/2020,31.0
03/13/2020,43.0
03/13/2020,1.0
03/13/2020,1.0
03/13/2020,1.0
03/13/2020,2.0
03/13/2020,68.0
03/13/2020,3.0
03/13/2020,1.0
03/13/2020,19.0
03/13/2020,1.0
03/13/2020,5.0
03/13/2020,141.0
03/13/2020,155.0
03/13/2020,24.0
03/13/2020,13.0
03/13/2020,86.0
03/13/2020,1.0
03/13/2020,34.0
03/13/2020,23.0
03/13/2020,29.0
03/13/2020,1.0
03/13/2020,5232.0
03/13/2020,197.0
03/13/2020,1.0
03/13/2020,35.0
03/13/2020,2.0
03/13/2020,32.0
03/13/2020,1.0
03/13/2020,28.0
03/13/2020,89.0
03/13/2020,12.0
03/13/2020,13.0
03/13/2020,21.0
03/13/2020,37.0
03/13/2020,3.0
03/13/2020,5.0
03/13/2020,12.0
03/13/2020,6.0
03/13/2020,6.0
03/13/2020,9.0
03/13/2020,23.0
03/13/2020,16.0
03/13/2020,14.0
03/13/2020,1.0
03/13/2020,9.0
03/13/2020,6.0
03/13/2020,282.0
03/13/2020,49.0
03/13/2020,11.0
03/13/2020,4.0
03/13/2020,10.0
03/13/2020,50.0
03/13/2020,42.0
03/13/2020,2.0
03/13/2020,1.0
03/13/2020,46.0
03/13/2020,13.0
03/13/2020,17.0
03/13/2020,5.0
03/13/2020,14.0
03/13/2020,36.0
03/13/2020,1.0
03/13/2020,18.0
03/13/2020,123.0
03/13/2020,16.0
03/13/2020,14.0
03/13/2020,1.0
03/13/2020,2.0
03/13/2020,1.0
03/13/2020,13.0
03/13/2020,17.0
03/13/2020,6.0
03/13/2020,29.0
03/13/2020,10.0
03/13/2020,421.0
03/13/2020,17.0
03/13/2020,1.0
03/13/2020,13.0
03/13/2020,2.0
03/13/2020,30.0
03/13/2020,41.0
03/13/2020,14.0
03/13/2020,13.0
03/13/2020,8.0
03/13/2020,26.0
03/13/2020,43.0
03/13/2020,9.0
03/13/2020,2.0
03/13/2020,30.0
03/13/2020,568.0
03/13/2020,0.0
03/13/2020,19.0
03/13/2020,1.0
03/13/2020,47.0
03/13/2020,1.0
03/13/2020,8.0
03/13/2020,13.0
03/13/2020,2.0
03/13/2020,1.0
03/13/2020,1.0
03/13/2020,50.0
03/14/2020,67790.0
03/14/2020,21157.0
03/14/2020,12729.0
03/14/2020,8086.0
03/14/2020,6391.0
03/14/2020,4585.0
03/14/2020,4469.0
03/14/2020,1359.0
03/14/2020,1356.0
03/14/2020,1273.0
03/14/2020,1227.0
03/14/2020,1140.0
03/14/2020,1090.0
03/14/2020,1018.0
03/14/2020,990.0
03/14/2020,961.0
03/14/2020,959.0
03/14/2020,935.0
03/14/2020,827.0
03/14/2020,773.0
03/14/2020,760.0
03/14/2020,696.0
03/14/2020,689.0
03/14/2020,655.0
03/14/2020,631.0
03/14/2020,576.0
03/14/2020,572.0
03/14/2020,539.0
03/14/2020,525.0
03/14/2020,482.0
03/14/2020,437.0
03/14/2020,353.0
03/14/2020,340.0
03/14/2020,337.0
03/14/2020,318.0
03/14/2020,296.0
03/14/2020,252.0
03/14/2020,245.0
03/14/2020,238.0
03/14/2020,228.0
03/14/2020,225.0
03/14/2020,212.0
03/14/2020,210.0
03/14/2020,176.0
03/14/2020,189.0
03/14/2020,181.0
03/14/2020,174.0
03/14/2020,169.0
03/14/2020,168.0
03/14/2020,156.0
03/14/2020,151.0
03/14/2020,146.0
03/14/2020,140.0
03/14/2020,138.0
03/14/2020,136.0
03/14/2020,133.0
03/14/2020,129.0
03/14/2020,129.0
03/14/2020,125.0
03/14/2020,123.0
03/14/2020,115.0
03/14/2020,112.0
03/14/2020,111.0
03/14/2020,110.0
03/14/2020,109.0
03/14/2020,104.0
03/14/2020,103.0
03/14/2020,103.0
03/14/2020,102.0
03/14/2020,101.0
03/14/2020,96.0
03/14/2020,93.0
03/14/2020,93.0
03/14/2020,85.0
03/14/2020,82.0
03/14/2020,80.0
03/14/2020,79.0
03/14/2020,77.0
03/14/2020,76.0
03/14/2020,76.0
03/14/2020,75.0
03/14/2020,75.0
03/14/2020,69.0
03/14/2020,66.0
03/14/2020,64.0
03/14/2020,64.0
03/14/2020,61.0
03/14/2020,59.0
03/14/2020,57.0
03/14/2020,53.0
03/14/2020,53.0
03/14/2020,51.0
03/14/2020,49.0
03/14/2020,47.0
03/14/2020,46.0
03/14/2020,46.0
03/14/2020,46.0
03/14/2020,44.0
03/14/2020,41.0
03/14/2020,41.0
03/14/2020,40.0
03/14/2020,38.0
03/14/2020,38.0
03/14/2020,38.0
03/14/2020,38.0
03/14/2020,37.0
03/14/2020,36.0
03/14/2020,34.0
03/14/2020,32.0
03/14/2020,32.0
03/14/2020,31.0
03/14/2020,30.0
03/14/2020,30.0
03/14/2020,29.0
03/14/2020,28.0
03/14/2020,27.0
03/14/2020,27.0
03/14/2020,26.0
03/14/2020,26.0
03/14/2020,26.0
03/14/2020,26.0
03/14/2020,26.0
03/14/2020,26.0
03/14/2020,25.0
03/14/2020,24.0
03/14/2020,22.0
03/14/2020,22.0
03/14/2020,21.0
03/14/2020,21.0
03/14/2020,21.0
03/14/2020,20.0
03/14/2020,19.0
03/14/2020,19.0
03/14/2020,19.0
03/14/2020,18.0
03/14/2020,18.0
03/14/2020,18.0
03/14/2020,18.0
03/14/2020,18.0
03/14/2020,17.0
03/14/2020,17.0
03/14/2020,17.0
03/14/2020,17.0
03/14/2020,16.0
03/14/2020,15.0
03/14/2020,14.0
03/14/2020,14.0
03/14/2020,14.0
03/14/2020,12.0
03/14/2020,12.0
03/14/2020,12.0
03/14/2020,15.0
03/14/2020,11.0
03/14/2020,10.0
03/14/2020,10.0
03/14/2020,10.0
03/14/2020,10.0
03/14/2020,10.0
03/14/2020,10.0
03/14/2020,10.0
03/14/2020,10.0
03/14/2020,9.0
03/14/2020,9.0
03/14/2020,9.0
03/14/2020,8.0
03/14/2020,6.0
03/14/2020,8.0
03/14/2020,7.0
03/14/2020,7.0
03/14/2020,6.0
03/14/2020,6.0
03/14/2020,6.0
03/14/2020,6.0
03/14/2020,6.0
03/14/2020,6.0
03/14/2020,6.0
03/14/2020,5.0
03/14/2020,5.0
03/14/2020,5.0
03/14/2020,5.0
03/14/2020,5.0
03/14/2020,5.0
03/14/2020,4.0
03/14/2020,4.0
03/14/2020,4.0
03/14/2020,4.0
03/14/2020,4.0
03/14/2020,4.0
03/14/2020,4.0
03/14/2020,3.0
03/14/2020,3.0
03/14/2020,3.0
03/14/2020,3.0
03/14/2020,3.0
03/14/2020,3.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,2.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,1.0
03/14/2020,0.0
03/14/2020,0.0
03/14/2020,0.0
03/15/2020,67794.0
03/15/2020,24747.0
03/15/2020,13938.0
03/15/2020,8162.0
03/15/2020,7798.0
03/15/2020,5795.0
03/15/2020,4499.0
03/15/2020,2200.0
03/15/2020,1360.0
03/15/2020,1273.0
03/15/2020,1231.0
03/15/2020,1221.0
03/15/2020,1140.0
03/15/2020,1135.0
03/15/2020,1022.0
03/15/2020,1018.0
03/15/2020,990.0
03/15/2020,935.0
03/15/2020,886.0
03/15/2020,864.0
03/15/2020,860.0
03/15/2020,839.0
03/15/2020,760.0
03/15/2020,732.0
03/15/2020,696.0
03/15/2020,643.0
03/15/2020,631.0
03/15/2020,576.0
03/15/2020,539.0
03/15/2020,482.0
03/15/2020,442.0
03/15/2020,428.0
03/15/2020,426.0
03/15/2020,353.0
03/15/2020,401.0
03/15/2020,318.0
03/15/2020,296.0
03/15/2020,252.0
03/15/2020,245.0
03/15/2020,245.0
03/15/2020,244.0
03/15/2020,253.0
03/15/2020,331.0
03/15/2020,226.0
03/15/2020,219.0
03/15/2020,214.0
03/15/2020,215.0
03/15/2020,174.0
03/15/2020,168.0
03/15/2020,162.0
03/15/2020,171.0
03/15/2020,146.0
03/15/2020,145.0
03/15/2020,140.0
03/15/2020,164.0
03/15/2020,136.0
03/15/2020,171.0
03/15/2020,134.0
03/15/2020,133.0
03/15/2020,133.0
03/15/2020,131.0
03/15/2020,129.0
03/15/2020,125.0
03/15/2020,119.0
03/15/2020,117.0
03/15/2020,115.0
03/15/2020,114.0
03/15/2020,113.0
03/15/2020,112.0
03/15/2020,110.0
03/15/2020,116.0
03/15/2020,110.0
03/15/2020,104.0
03/15/2020,103.0
03/15/2020,131.0
03/15/2020,99.0
03/15/2020,93.0
03/15/2020,101.0
03/15/2020,91.0
03/15/2020,98.0
03/15/2020,76.0
03/15/2020,75.0
03/15/2020,75.0
03/15/2020,98.0
03/15/2020,73.0
03/15/2020,93.0
03/15/2020,63.0
03/15/2020,72.0
03/15/2020,61.0
03/15/2020,74.0
03/15/2020,59.0
03/15/2020,59.0
03/15/2020,57.0
03/15/2020,56.0
03/15/2020,54.0
03/15/2020,53.0
03/15/2020,51.0
03/15/2020,50.0
03/15/2020,49.0
03/15/2020,48.0
03/15/2020,66.0
03/15/2020,48.0
03/15/2020,46.0
03/15/2020,45.0
03/15/2020,45.0
03/15/2020,51.0
03/15/2020,43.0
03/15/2020,43.0
03/15/2020,42.0
03/15/2020,41.0
03/15/2020,39.0
03/15/2020,36.0
03/15/2020,35.0
03/15/2020,34.0
03/15/2020,33.0
03/15/2020,32.0
03/15/2020,33.0
03/15/2020,39.0
03/15/2020,32.0
03/15/2020,33.0
03/15/2020,30.0
03/15/2020,37.0
03/15/2020,28.0
03/15/2020,28.0
03/15/2020,32.0
03/15/2020,27.0
03/15/2020,27.0
03/15/2020,26.0
03/15/2020,24.0
03/15/2020,24.0
03/15/2020,28.0
03/15/2020,26.0
03/15/2020,24.0
03/15/2020,21.0
03/15/2020,21.0
03/15/2020,24.0
03/15/2020,20.0
03/15/2020,22.0
03/15/2020,20.0
03/15/2020,20.0
03/15/2020,28.0
03/15/2020,18.0
03/15/2020,18.0
03/15/2020,18.0
03/15/2020,20.0
03/15/2020,17.0
03/15/2020,17.0
03/15/2020,16.0
03/15/2020,16.0
03/15/2020,16.0
03/15/2020,23.0
03/15/2020,14.0
03/15/2020,13.0
03/15/2020,13.0
03/15/2020,9.0
03/15/2020,23.0
03/15/2020,12.0
03/15/2020,13.0
03/15/2020,11.0
03/15/2020,11.0
03/15/2020,18.0
03/15/2020,10.0
03/15/2020,10.0
03/15/2020,24.0
03/15/2020,9.0
03/15/2020,9.0
03/15/2020,10.0
03/15/2020,9.0
03/15/2020,8.0
03/15/2020,8.0
03/15/2020,10.0
03/15/2020,7.0
03/15/2020,8.0
03/15/2020,7.0
03/15/2020,7.0
03/15/2020,13.0
03/15/2020,6.0
03/15/2020,6.0
03/15/2020,6.0
03/15/2020,6.0
03/15/2020,7.0
03/15/2020,6.0
03/15/2020,12.0
03/15/2020,10.0
03/15/2020,5.0
03/15/2020,7.0
03/15/2020,5.0
03/15/2020,5.0
03/15/2020,8.0
03/15/2020,4.0
03/15/2020,4.0
03/15/2020,4.0
03/15/2020,4.0
03/15/2020,7.0
03/15/2020,4.0
03/15/2020,3.0
03/15/2020,3.0
03/15/2020,3.0
03/15/2020,5.0
03/15/2020,3.0
03/15/2020,3.0
03/15/2020,3.0
03/15/2020,2.0
03/15/2020,3.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,2.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,3.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,3.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,2.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,1.0
03/15/2020,0.0
03/15/2020,0.0
03/15/2020,0.0
03/16/2020,67798.0
03/16/2020,27980.0
03/16/2020,14991.0
03/16/2020,9942.0
03/16/2020,8236.0
03/16/2020,7272.0
03/16/2020,6633.0
03/16/2020,2200.0
03/16/2020,1543.0
03/16/2020,1413.0
03/16/2020,1361.0
03/16/2020,1333.0
03/16/2020,1273.0
03/16/2020,1231.0
03/16/2020,1103.0
03/16/2020,1058.0
03/16/2020,1018.0
03/16/2020,1018.0
03/16/2020,990.0
03/16/2020,967.0
03/16/2020,935.0
03/16/2020,914.0
03/16/2020,904.0
03/16/2020,825.0
03/16/2020,760.0
03/16/2020,696.0
03/16/2020,631.0
03/16/2020,576.0
03/16/2020,566.0
03/16/2020,557.0
03/16/2020,539.0
03/16/2020,482.0
03/16/2020,452.0
03/16/2020,439.0
03/16/2020,355.0
03/16/2020,331.0
03/16/2020,331.0
03/16/2020,318.0
03/16/2020,298.0
03/16/2020,296.0
03/16/2020,277.0
03/16/2020,288.0
03/16/2020,253.0
03/16/2020,252.0
03/16/2020,245.0
03/16/2020,243.0
03/16/2020,214.0
03/16/2020,205.0
03/16/2020,200.0
03/16/2020,197.0
03/16/2020,180.0
03/16/2020,178.0
03/16/2020,177.0
03/16/2020,177.0
03/16/2020,176.0
03/16/2020,171.0
03/16/2020,169.0
03/16/2020,168.0
03/16/2020,160.0
03/16/2020,158.0
03/16/2020,155.0
03/16/2020,155.0
03/16/2020,155.0
03/16/2020,150.0
03/16/2020,147.0
03/16/2020,146.0
03/16/2020,142.0
03/16/2020,136.0
03/16/2020,136.0
03/16/2020,136.0
03/16/2020,134.0
03/16/2020,133.0
03/16/2020,133.0
03/16/2020,125.0
03/16/2020,124.0
03/16/2020,123.0
03/16/2020,121.0
03/16/2020,119.0
03/16/2020,118.0
03/16/2020,109.0
03/16/2020,105.0
03/16/2020,103.0
03/16/2020,99.0
03/16/2020,98.0
03/16/2020,93.0
03/16/2020,90.0
03/16/2020,86.0
03/16/2020,85.0
03/16/2020,77.0
03/16/2020,77.0
03/16/2020,76.0
03/16/2020,75.0
03/16/2020,75.0
03/16/2020,71.0
03/16/2020,68.0
03/16/2020,67.0
03/16/2020,63.0
03/16/2020,62.0
03/16/2020,61.0
03/16/2020,57.0
03/16/2020,56.0
03/16/2020,56.0
03/16/2020,55.0
03/16/2020,55.0
03/16/2020,54.0
03/16/2020,54.0
03/16/2020,54.0
03/16/2020,54.0
03/16/2020,53.0
03/16/2020,53.0
03/16/2020,52.0
03/16/2020,52.0
03/16/2020,52.0
03/16/2020,51.0
03/16/2020,50.0
03/16/2020,50.0
03/16/2020,49.0
03/16/2020,47.0
03/16/2020,47.0
03/16/2020,45.0
03/16/2020,41.0
03/16/2020,39.0
03/16/2020,39.0
03/16/2020,39.0
03/16/2020,38.0
03/16/2020,37.0
03/16/2020,36.0
03/16/2020,35.0
03/16/2020,34.0
03/16/2020,33.0
03/16/2020,33.0
03/16/2020,33.0
03/16/2020,30.0
03/16/2020,30.0
03/16/2020,29.0
03/16/2020,29.0
03/16/2020,29.0
03/16/2020,28.0
03/16/2020,28.0
03/16/2020,25.0
03/16/2020,25.0
03/16/2020,24.0
03/16/2020,23.0
03/16/2020,23.0
03/16/2020,22.0
03/16/2020,22.0
03/16/2020,22.0
03/16/2020,18.0
03/16/2020,21.0
03/16/2020,21.0
03/16/2020,20.0
03/16/2020,20.0
03/16/2020,18.0
03/16/2020,18.0
03/16/2020,18.0
03/16/2020,18.0
03/16/2020,18.0
03/16/2020,18.0
03/16/2020,17.0
03/16/2020,12.0
03/16/2020,17.0
03/16/2020,17.0
03/16/2020,17.0
03/16/2020,17.0
03/16/2020,15.0
03/16/2020,15.0
03/16/2020,15.0
03/16/2020,13.0
03/16/2020,13.0
03/16/2020,12.0
03/16/2020,11.0
03/16/2020,11.0
03/16/2020,11.0
03/16/2020,11.0
03/16/2020,11.0
03/16/2020,10.0
03/16/2020,10.0
03/16/2020,10.0
03/16/2020,10.0
03/16/2020,9.0
03/16/2020,8.0
03/16/2020,8.0
03/16/2020,8.0
03/16/2020,8.0
03/16/2020,8.0
03/16/2020,7.0
03/16/2020,7.0
03/16/2020,7.0
03/16/2020,7.0
03/16/2020,7.0
03/16/2020,7.0
03/16/2020,7.0
03/16/2020,7.0
03/16/2020,6.0
03/16/2020,6.0
03/16/2020,6.0
03/16/2020,6.0
03/16/2020,6.0
03/16/2020,6.0
03/16/2020,6.0
03/16/2020,5.0
03/16/2020,5.0
03/16/2020,5.0
03/16/2020,5.0
03/16/2020,5.0
03/16/2020,5.0
03/16/2020,4.0
03/16/2020,4.0
03/16/2020,4.0
03/16/2020,4.0
03/16/2020,4.0
03/16/2020,3.0
03/16/2020,3.0
03/16/2020,3.0
03/16/2020,3.0
03/16/2020,3.0
03/16/2020,3.0
03/16/2020,3.0
03/16/2020,3.0
03/16/2020,3.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,2.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,1.0
03/16/2020,0.0
03/16/2020,0.0
03/16/2020,0.0
03/17/2020,67799.0
03/17/2020,31506.0
03/17/2020,16169.0
03/17/2020,11748.0
03/17/2020,9257.0
03/17/2020,8320.0
03/17/2020,7652.0
03/17/2020,2700.0
03/17/2020,1950.0
03/17/2020,1706.0
03/17/2020,1705.0
03/17/2020,1463.0
03/17/2020,1364.0
03/17/2020,1332.0
03/17/2020,1273.0
03/17/2020,1243.0
03/17/2020,1232.0
03/17/2020,1190.0
03/17/2020,1076.0
03/17/2020,1018.0
03/17/2020,990.0
03/17/2020,977.0
03/17/2020,935.0
03/17/2020,878.0
03/17/2020,761.0
03/17/2020,698.0
03/17/2020,696.0
03/17/2020,673.0
03/17/2020,631.0
03/17/2020,576.0
03/17/2020,540.0
03/17/2020,482.0
03/17/2020,456.0
03/17/2020,448.0
03/17/2020,439.0
03/17/2020,396.0
03/17/2020,387.0
03/17/2020,358.0
03/17/2020,382.0
03/17/2020,321.0
03/17/2020,321.0
03/17/2020,318.0
03/17/2020,296.0
03/17/2020,275.0
03/17/2020,267.0
03/17/2020,266.0
03/17/2020,253.0
03/17/2020,246.0
03/17/2020,238.0
03/17/2020,236.0
03/17/2020,228.0
03/17/2020,225.0
03/17/2020,223.0
03/17/2020,220.0
03/17/2020,218.0
03/17/2020,216.0
03/17/2020,210.0
03/17/2020,201.0
03/17/2020,196.0
03/17/2020,196.0
03/17/2020,187.0
03/17/2020,185.0
03/17/2020,184.0
03/17/2020,177.0
03/17/2020,176.0
03/17/2020,172.0
03/17/2020,171.0
03/17/2020,168.0
03/17/2020,162.0
03/17/2020,161.0
03/17/2020,160.0
03/17/2020,154.0
03/17/2020,147.0
03/17/2020,146.0
03/17/2020,142.0
03/17/2020,140.0
03/17/2020,136.0
03/17/2020,133.0
03/17/2020,133.0
03/17/2020,130.0
03/17/2020,125.0
03/17/2020,120.0
03/17/2020,117.0
03/17/2020,114.0
03/17/2020,112.0
03/17/2020,110.0
03/17/2020,109.0
03/17/2020,103.0
03/17/2020,98.0
03/17/2020,94.0
03/17/2020,93.0
03/17/2020,82.0
03/17/2020,78.0
03/17/2020,78.0
03/17/2020,77.0
03/17/2020,76.0
03/17/2020,75.0
03/17/2020,75.0
03/17/2020,74.0
03/17/2020,74.0
03/17/2020,74.0
03/17/2020,72.0
03/17/2020,72.0
03/17/2020,69.0
03/17/2020,68.0
03/17/2020,68.0
03/17/2020,67.0
03/17/2020,67.0
03/17/2020,67.0
03/17/2020,66.0
03/17/2020,66.0
03/17/2020,65.0
03/17/2020,65.0
03/17/2020,65.0
03/17/2020,65.0
03/17/2020,64.0
03/17/2020,62.0
03/17/2020,60.0
03/17/2020,60.0
03/17/2020,60.0
03/17/2020,58.0
03/17/2020,56.0
03/17/2020,56.0
03/17/2020,55.0
03/17/2020,51.0
03/17/2020,50.0
03/17/2020,49.0
03/17/2020,47.0
03/17/2020,47.0
03/17/2020,47.0
03/17/2020,47.0
03/17/2020,46.0
03/17/2020,44.0
03/17/2020,41.0
03/17/2020,39.0
03/17/2020,39.0
03/17/2020,38.0
03/17/2020,38.0
03/17/2020,36.0
03/17/2020,34.0
03/17/2020,34.0
03/17/2020,33.0
03/17/2020,33.0
03/17/2020,33.0
03/17/2020,32.0
03/17/2020,31.0
03/17/2020,30.0
03/17/2020,30.0
03/17/2020,29.0
03/17/2020,29.0
03/17/2020,28.0
03/17/2020,26.0
03/17/2020,26.0
03/17/2020,26.0
03/17/2020,26.0
03/17/2020,26.0
03/17/2020,19.0
03/17/2020,24.0
03/17/2020,24.0
03/17/2020,23.0
03/17/2020,23.0
03/17/2020,23.0
03/17/2020,20.0
03/17/2020,22.0
